City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Seoul,KR,2022-04-13 04:08:17,37.5683,126.9778,56.64,67,100,9.24
295,Yumen,CN,2022-04-13 04:09:23,40.2833,97.2,50.4,14,100,14.03
296,Heidelberg,ZA,2022-04-13 04:07:55,-26.5048,28.3592,55.94,78,2,0.45
297,Yerbogachen,RU,2022-04-13 04:09:44,61.2767,108.0108,33.42,71,68,9.86
298,Leningradskiy,RU,2022-04-13 04:09:45,69.3833,178.4167,2.05,85,57,13.65
299,Boyolangu,ID,2022-04-13 04:09:45,-8.1181,111.8935,85.51,62,65,6.42
300,Yibin,CN,2022-04-13 04:09:56,28.7667,104.6238,77.22,60,60,3.91
301,Batagay-Alyta,RU,2022-04-13 04:10:06,67.8006,130.4114,8.76,79,100,3.29
302,Sisimiut,GL,2022-04-13 04:10:07,66.9395,-53.6735,20.46,80,21,5.28
303,Alice Springs,AU,2022-04-13 04:08:53,-23.7,133.8833,94.55,17,2,8.05
304,Abaza,RU,2022-04-13 04:10:08,52.655,90.0928,36.48,60,81,6.35
305,Viedma,AR,2022-04-13 04:10:08,-40.8135,-62.9967,50.27,49,5,9.53
306,Oranjestad,AW,2022-04-13 04:07:29,12.524,-70.027,78.55,87,48,23.4
307,Beringovskiy,RU,2022-04-13 04:10:19,63.05,179.3167,27.46,97,100,13.89
308,Ranong,TH,2022-04-13 04:10:19,9.9658,98.6348,86.13,69,33,5.7
309,Fujin,CN,2022-04-13 04:10:30,47.26,132.0322,46.08,28,74,13.67
310,Linxia,CN,2022-04-13 04:10:30,35.6003,103.2064,55.24,29,18,7.23
311,Bairiki,KI,2022-04-13 04:10:31,1.3292,172.9752,86.0,74,20,11.5
312,Yulara,AU,2022-04-13 04:10:31,-25.2406,130.9889,98.44,9,29,12.66
313,Uvat,RU,2022-04-13 04:10:31,59.1433,68.8953,41.07,76,99,6.89
314,Kavaratti,IN,2022-04-13 04:10:42,10.5669,72.642,85.21,69,100,5.3
315,Sabalgarh,IN,2022-04-13 04:10:42,26.25,77.4,97.84,10,4,9.35
316,San Quintin,MX,2022-04-13 04:10:53,30.4833,-115.95,57.78,59,0,22.5
317,Myitkyina,MM,2022-04-13 04:11:03,25.3833,97.4,95.56,31,31,1.74
318,Kawalu,ID,2022-04-13 04:11:04,-7.3817,108.2082,86.31,55,53,4.41
319,Bowen,AU,2022-04-13 04:11:04,-20.0167,148.2333,83.64,57,21,19.69
320,Claresholm,CA,2022-04-13 04:08:08,50.0333,-113.5852,17.67,52,100,12.5
321,Aklavik,CA,2022-04-13 04:11:15,68.2191,-135.0107,20.91,93,79,3.2
322,Hualmay,PE,2022-04-13 04:11:15,-11.0964,-77.6139,66.45,87,16,8.37
323,Ronne,DK,2022-04-13 04:10:39,55.1009,14.7066,42.71,65,20,11.5
324,Ntoum,GA,2022-04-13 04:12:26,0.3833,9.7833,75.76,94,100,2.1
325,Ozernovskiy,RU,2022-04-13 04:12:26,51.5,156.5167,31.06,82,68,11.16
326,Ho Chi Minh City,VN,2022-04-13 04:10:02,10.75,106.6667,91.42,52,75,5.75
327,Shimoda,JP,2022-04-13 04:12:37,34.6667,138.95,75.11,81,100,10.27
328,Mohan,IN,2022-04-13 04:12:47,26.7833,80.6833,85.95,24,69,7.61
329,Basoko,CD,2022-04-13 04:12:48,1.2391,23.616,74.1,82,47,0.87
330,Mangrol,IN,2022-04-13 04:12:48,21.1167,70.1167,85.39,58,0,10.38
331,Bitung,ID,2022-04-13 04:12:49,1.4451,125.1824,90.45,72,100,1.57
332,Saint-Pierre,RE,2022-04-13 04:12:49,-21.3393,55.4781,78.91,75,20,20.71
333,Sabya,SA,2022-04-13 04:12:50,17.1495,42.6254,87.93,43,53,5.01
334,Nishihara,JP,2022-04-13 04:12:50,26.1842,127.7558,78.08,73,40,13.8
335,Riyadh,SA,2022-04-13 04:10:59,24.6877,46.7219,77.14,21,87,10.58
336,Kamaishi,JP,2022-04-13 04:12:51,39.2667,141.8833,59.43,73,100,8.63
337,Ondjiva,AO,2022-04-13 04:12:25,-17.0667,15.7333,64.26,87,91,3.69
338,Lata,PT,2022-04-13 04:12:51,40.1629,-8.3327,45.7,98,25,2.1
339,Poronaysk,RU,2022-04-13 04:12:51,49.2167,143.1167,34.93,73,94,6.78
340,Faya,SA,2022-04-13 04:13:09,18.3851,42.4509,63.12,43,54,0.2
341,Bilibino,RU,2022-04-13 04:13:19,68.0546,166.4372,18.68,61,100,2.8
342,Maner,IN,2022-04-13 04:13:20,25.65,84.8833,87.71,34,21,6.2
343,Teguise,ES,2022-04-13 04:13:30,29.0605,-13.564,59.22,77,0,5.75
344,Le Mars,US,2022-04-13 04:13:42,42.7942,-96.1656,53.44,66,100,25.32
345,Talnakh,RU,2022-04-13 04:13:42,69.4865,88.3972,33.21,99,100,4.74
346,Bay Roberts,CA,2022-04-13 04:13:43,47.5999,-53.2648,36.34,83,100,7.0
347,Mehamn,NO,2022-04-13 04:13:43,71.0357,27.8492,30.15,69,75,6.91
348,Paso De Carrasco,UY,2022-04-13 04:09:26,-34.8603,-56.0522,63.25,67,75,3.44
349,Sao Miguel Do Araguaia,BR,2022-04-13 04:13:43,-13.275,-50.1628,75.18,71,13,2.57
350,Abay,KZ,2022-04-13 04:13:44,49.6311,72.8539,48.58,39,68,14.32
351,Umm Kaddadah,SD,2022-04-13 04:13:44,13.6017,26.6876,75.07,15,62,10.4
352,Roma,US,2022-04-13 04:11:33,43.2128,-75.4557,46.87,68,0,0.0
353,Amnat Charoen,TH,2022-04-13 04:13:47,15.9167,104.75,96.57,36,37,9.6
354,Chara,RU,2022-04-13 04:13:48,56.9064,118.2631,22.44,74,59,2.24
355,Ixtapa,MX,2022-04-13 04:13:48,20.7,-105.2,75.22,83,0,4.0
356,Guasdualito,VE,2022-04-13 04:13:49,7.2424,-70.7324,78.51,62,22,3.18
357,Sao Joao Da Barra,BR,2022-04-13 04:13:49,-21.6403,-41.0511,76.06,87,16,8.55
358,San Cristobal,VE,2022-04-13 04:13:50,7.7669,-72.225,73.58,86,73,2.17
359,Yasnyy,RU,2022-04-13 04:13:50,51.0333,59.8742,49.96,78,70,5.86
360,Burnie,AU,2022-04-13 04:13:50,-41.0667,145.9167,68.07,54,2,4.27
361,Houma,US,2022-04-13 04:11:11,29.5958,-90.7195,73.4,89,0,12.66
362,Mossendjo,CG,2022-04-13 04:13:51,-2.9506,12.7261,69.76,100,100,1.97
363,Erdenet,MN,2022-04-13 04:13:52,49.0333,104.0833,22.75,77,100,11.95
364,Aneho,TG,2022-04-13 04:13:52,6.2333,1.6,77.59,78,100,4.79
365,Bengkulu,ID,2022-04-13 04:13:52,-3.8004,102.2655,84.38,66,21,4.85
366,Kautokeino,NO,2022-04-13 04:13:53,69.0125,23.0412,2.73,99,80,1.63
367,Talakan,RU,2022-04-13 04:13:53,50.3167,130.3667,36.37,61,100,7.23
368,Weinan,CN,2022-04-13 04:13:53,34.5036,109.5089,68.74,39,44,7.36
369,Torbay,CA,2022-04-13 04:11:02,47.6666,-52.7314,35.58,86,100,20.71
370,Havelock,US,2022-04-13 04:13:54,34.8791,-76.9013,66.97,88,33,3.0
371,Kluang,MY,2022-04-13 04:14:54,2.0251,103.3328,76.01,94,96,3.69
372,Baykit,RU,2022-04-13 04:14:55,61.67,96.37,32.59,78,100,8.9
373,Ukiah,US,2022-04-13 04:10:40,39.1502,-123.2078,44.49,71,0,6.91
374,Antofagasta,CL,2022-04-13 04:12:58,-23.65,-70.4,58.28,80,37,5.12
375,Amazar,RU,2022-04-13 04:14:55,53.858,120.875,37.72,32,100,7.56
376,Byron Bay,AU,2022-04-13 04:10:44,-28.65,153.6167,70.72,72,93,10.63
377,Herat,AF,2022-04-13 04:14:56,34.5,62.0,69.94,22,0,3.44
378,Bahia Blanca,AR,2022-04-13 04:14:57,-38.7196,-62.2724,49.77,65,1,8.52
379,Tual,ID,2022-04-13 04:14:57,-5.6667,132.75,83.32,72,93,3.47
380,Miri,MY,2022-04-13 04:14:57,4.4148,114.0089,85.75,65,82,6.67
381,Zhaotong,CN,2022-04-13 04:14:58,27.3167,103.7167,62.69,61,87,1.41
382,Tura,IN,2022-04-13 04:14:58,25.5198,90.2201,83.88,59,15,4.29
383,Ulladulla,AU,2022-04-13 04:14:59,-35.35,150.4667,67.77,60,14,9.4
384,Port Blair,IN,2022-04-13 04:11:44,11.6667,92.75,89.64,62,40,4.61
385,Nueva Loja,EC,2022-04-13 04:14:59,0.0847,-76.8828,71.42,99,100,3.6
386,Soloneshnoye,RU,2022-04-13 04:15:00,51.6544,84.3197,48.34,57,1,7.43
387,Aktash,RU,2022-04-13 04:12:54,50.3,87.7333,30.0,53,20,4.16
388,Ahuimanu,US,2022-04-13 04:15:00,21.4447,-157.8378,80.31,73,20,14.97
389,Estelle,US,2022-04-13 04:15:01,29.8458,-90.1067,73.99,81,75,8.05
390,Vardo,NO,2022-04-13 04:15:01,70.3705,31.1107,28.35,78,62,14.29
391,Zvecka,RS,2022-04-13 04:15:01,44.6389,20.1647,45.0,57,1,2.91
392,Meulaboh,ID,2022-04-13 04:15:02,4.1363,96.1285,84.63,69,97,0.89
393,San Vicente,AR,2022-04-13 04:15:02,-26.6167,-54.1333,62.42,100,98,1.12
394,Zaysan,KZ,2022-04-13 04:15:03,47.4667,84.8667,52.05,26,0,5.59
395,Dingle,PH,2022-04-13 04:15:04,10.9995,122.6711,78.1,81,100,2.08
396,Celestun,MX,2022-04-13 04:15:04,20.8667,-90.4,82.13,67,22,17.31
397,Mastic Beach,US,2022-04-13 04:15:04,40.7668,-72.8521,55.78,77,0,3.44
398,Northam,GB,2022-04-13 04:15:05,51.0333,-4.2167,52.61,96,91,11.74
399,Eyl,SO,2022-04-13 04:15:05,7.9803,49.8164,82.47,69,100,2.95
400,Taoudenni,ML,2022-04-13 04:15:06,22.6783,-3.9836,79.25,8,29,8.77
401,Hailar,CN,2022-04-13 04:15:06,49.2,119.7,42.62,23,49,7.96
402,Kayanga,TZ,2022-04-13 04:15:06,-1.5303,31.1511,56.86,91,49,3.04
403,Chuy,UY,2022-04-13 04:15:07,-33.6971,-53.4616,57.15,77,8,3.31
404,Powell,US,2022-04-13 04:15:07,40.1578,-83.0752,63.36,84,100,11.5
405,Mankono,CI,2022-04-13 04:15:08,8.0586,-6.1897,75.45,83,85,4.74
406,Quchan,IR,2022-04-13 04:15:08,37.106,58.5095,67.82,19,1,4.81
407,Pella,RU,2022-04-13 04:15:08,59.7775,30.8181,37.04,86,8,3.2
408,Freiberg,DE,2022-04-13 04:15:09,50.9167,13.3667,46.35,80,73,8.12
409,Nouadhibou,MR,2022-04-13 04:15:09,20.931,-17.0347,62.58,82,0,20.71
410,Lujiang,CN,2022-04-13 04:15:11,31.2581,117.2817,53.38,95,100,12.33
411,Pitkyaranta,RU,2022-04-13 04:15:11,61.5734,31.4792,30.78,92,100,0.83
412,Roros,NO,2022-04-13 04:15:12,62.5747,11.3842,22.84,94,100,5.75
413,Nador,MA,2022-04-13 04:15:12,35.174,-2.9287,57.45,88,40,6.91
414,Nelson Bay,AU,2022-04-13 04:15:12,-32.7167,152.15,68.05,90,96,5.55
415,Lebu,CL,2022-04-13 04:15:13,-37.6167,-73.65,48.85,83,1,16.62
416,Mogadishu,SO,2022-04-13 04:13:13,2.0371,45.3438,82.72,77,82,8.41
417,Ampanihy,MG,2022-04-13 04:15:13,-24.7,44.75,71.98,69,56,6.29
418,San Jose,US,2022-04-13 04:14:48,37.3394,-121.895,49.28,62,20,9.22
419,Wana,PK,2022-04-13 04:16:14,32.2989,69.5725,72.23,30,10,4.88
420,Puerto Leguizamo,CO,2022-04-13 04:16:15,-0.1934,-74.7819,72.05,98,96,1.03
421,Olafsvik,IS,2022-04-13 04:16:15,64.8945,-23.7142,37.36,72,99,7.49
422,Najran,SA,2022-04-13 04:16:15,17.4924,44.1277,70.45,48,9,4.52
423,Velka Bites,CZ,2022-04-13 04:16:16,49.2884,16.2274,43.25,66,0,9.22
424,Kruisfontein,ZA,2022-04-13 04:16:16,-34.0033,24.7314,62.56,72,2,2.21
425,George Town,MY,2022-04-13 04:15:10,5.4112,100.3354,87.73,70,20,3.44
426,Buta,CD,2022-04-13 04:16:17,2.7858,24.73,69.35,97,21,0.27
427,Dunedin,NZ,2022-04-13 04:13:41,-45.8742,170.5036,57.79,56,29,1.01
428,Abu Samrah,SY,2022-04-13 04:16:17,35.3029,37.1841,47.95,64,0,8.57
429,Kamina,CD,2022-04-13 04:16:18,-8.7386,24.9906,62.73,97,90,3.2
430,Pierre,US,2022-04-13 04:16:18,44.3683,-100.351,27.86,78,100,35.01
431,Shingu,JP,2022-04-13 04:16:19,33.7333,135.9833,72.63,77,92,4.63
432,Batemans Bay,AU,2022-04-13 04:16:19,-35.7167,150.1833,69.1,56,0,6.87
433,Severo-Kurilsk,RU,2022-04-13 04:16:20,50.6789,156.125,31.48,85,100,8.72
434,Gamba,GA,2022-04-13 04:16:20,-2.65,10.0,76.75,90,58,3.53
435,Paamiut,GL,2022-04-13 04:16:20,61.994,-49.6678,25.61,79,67,11.41
436,Kapustin Yar,RU,2022-04-13 04:16:21,48.5831,45.7372,57.33,70,58,14.0
437,Moramanga,MG,2022-04-13 04:16:21,-18.9333,48.2,63.48,97,100,3.62
438,Dezful,IR,2022-04-13 04:16:22,32.3811,48.4058,76.86,22,60,2.55
439,Fairbanks,US,2022-04-13 04:15:32,64.8378,-147.7164,40.96,44,0,5.75
440,Amberieu-En-Bugey,FR,2022-04-13 04:16:22,45.9589,5.3432,53.58,72,99,3.58
441,Tucurui,BR,2022-04-13 04:16:22,-3.7661,-49.6725,73.54,97,100,3.13
442,Yabrud,SY,2022-04-13 04:16:23,33.9674,36.6574,41.7,62,0,1.03
443,Ponta Delgada,PT,2022-04-13 04:16:23,37.7333,-25.6667,59.72,94,75,11.5
444,Kokkola,FI,2022-04-13 04:16:24,63.8385,23.1307,29.93,94,0,2.3
445,Nyrob,RU,2022-04-13 04:16:24,60.733,56.7202,35.2,100,100,2.91
446,Port Hardy,CA,2022-04-13 04:16:18,50.6996,-127.4199,42.8,75,75,11.5
447,Plettenberg Bay,ZA,2022-04-13 04:16:25,-34.0527,23.3716,65.28,68,59,6.02
448,Dharchula,IN,2022-04-13 04:16:25,29.85,80.5333,83.89,20,3,5.91
449,Sistranda,NO,2022-04-13 04:16:26,63.7256,8.834,33.76,74,100,5.48
450,Abnub,EG,2022-04-13 04:16:26,27.2696,31.1511,52.02,63,48,13.42
451,Goulburn,AU,2022-04-13 04:16:27,-34.75,149.7167,61.61,61,41,9.13
452,Kasane,BW,2022-04-13 04:16:27,-17.8167,25.15,62.96,90,82,1.39
453,Vilyuysk,RU,2022-04-13 04:16:27,63.7553,121.6247,26.06,84,100,4.61
454,Olinda,BR,2022-04-13 04:16:28,-8.0089,-34.8553,78.53,83,20,0.0
455,Araouane,ML,2022-04-13 04:16:28,18.9048,-3.5265,80.06,7,39,9.28
456,Jaciara,BR,2022-04-13 04:16:28,-15.9653,-54.9683,72.7,78,5,1.86
457,Bandarbeyla,SO,2022-04-13 04:16:29,9.4942,50.8122,80.29,80,8,3.87
458,Hamilton,US,2022-04-13 04:12:04,39.1834,-84.5333,66.24,87,0,11.5
459,Lamu,KE,2022-04-13 04:16:30,-2.2717,40.902,84.42,76,100,10.89
460,Wad Rawah,SD,2022-04-13 04:16:30,15.1603,33.1397,85.33,15,16,8.55
461,Castro,BR,2022-04-13 04:16:31,-24.7911,-50.0119,62.29,98,95,3.04
462,Monrovia,LR,2022-04-13 04:15:10,6.3005,-10.7969,71.37,86,100,6.17
463,Biak,ID,2022-04-13 04:16:31,-0.9131,122.8766,85.05,59,90,2.71
464,Ust-Ishim,RU,2022-04-13 04:16:31,57.6935,71.1665,39.79,72,100,7.74
465,Naberera,TZ,2022-04-13 04:16:32,-4.2,36.9333,63.05,85,100,6.29
466,Genhe,CN,2022-04-13 04:17:32,50.7833,121.5167,37.33,37,89,6.38
467,Chala,TZ,2022-04-13 04:17:33,-7.5833,31.2667,56.19,96,94,3.58
468,Zinder,NE,2022-04-13 04:17:33,13.8072,8.9881,75.52,46,11,8.88
469,Sandnessjoen,NO,2022-04-13 04:17:33,66.0217,12.6316,37.51,84,75,3.0
470,Stulovo,RU,2022-04-13 04:17:34,58.7225,50.1439,37.44,93,78,5.57
471,Moron,AR,2022-04-13 04:17:34,-34.6534,-58.6198,58.75,62,3,6.55
472,Salekhard,RU,2022-04-13 04:17:35,66.53,66.6019,34.54,100,100,6.82
473,Mujiayingzi,CN,2022-04-13 04:17:35,42.1167,118.7833,52.12,21,100,18.23
474,Inza,RU,2022-04-13 04:17:35,53.8533,46.3586,47.07,88,100,6.82
475,Munster,DE,2022-04-13 04:17:36,51.9624,7.6257,58.32,82,0,1.14
476,Victor Harbor,AU,2022-04-13 04:17:36,-35.5667,138.6167,78.67,61,0,9.24
477,Chilpancingo,MX,2022-04-13 04:17:37,17.55,-99.5,67.14,82,81,4.45
478,Dandong,CN,2022-04-13 04:17:37,40.1292,124.3947,61.81,21,100,13.24
479,Bereda,ES,2022-04-13 04:17:37,43.2686,-7.5406,49.57,100,99,3.11
480,Belfast,GB,2022-04-13 04:17:36,54.5833,-5.9333,48.38,93,100,6.91
481,Santa Isabel,BR,2022-04-13 04:17:38,-23.3156,-46.2214,72.7,98,99,3.2
482,Kununurra,AU,2022-04-13 04:15:14,-15.7667,128.7333,89.58,58,76,4.61
483,Olga,RU,2022-04-13 04:17:39,43.7444,135.2892,45.27,63,100,6.29
484,Kumbo,CM,2022-04-13 04:17:39,6.2,10.6667,61.21,84,100,0.85
485,Novyy Urengoy,RU,2022-04-13 04:17:39,66.0833,76.6333,34.36,100,100,11.27
486,Lagoa,PT,2022-04-13 04:17:40,39.05,-27.9833,60.66,83,100,17.96
487,Ola,RU,2022-04-13 04:17:40,59.5833,151.2833,32.14,51,74,6.15
488,Nuuk,GL,2022-04-13 04:17:41,64.1835,-51.7216,25.41,100,75,4.61
489,Tarbes,FR,2022-04-13 04:17:41,43.25,0.1667,54.07,76,100,6.91
490,Tromso,NO,2022-04-13 04:17:41,69.6496,18.957,30.22,80,75,2.3
491,Tupi Paulista,BR,2022-04-13 04:17:42,-21.3811,-51.5706,73.87,75,45,3.85
492,Ca Mau,VN,2022-04-13 04:17:42,9.1769,105.15,91.06,52,38,4.79
493,Khani,GE,2022-04-13 04:17:42,41.9563,42.9566,31.57,98,100,3.02
494,Princeton,US,2022-04-13 04:13:54,25.5384,-80.4089,76.01,71,20,12.66
495,Christchurch,NZ,2022-04-13 04:13:55,-43.5333,172.6333,61.95,64,40,10.36
496,Arawa,PG,2022-04-13 04:17:43,-6.2132,155.5367,85.48,69,100,5.1
497,Itacoatiara,BR,2022-04-13 04:17:44,-3.1431,-58.4442,73.9,97,98,1.88
498,Havre,FR,2022-04-13 04:17:44,49.5833,0.3333,46.8,100,99,2.3
499,North Bend,US,2022-04-13 04:17:44,43.4065,-124.2243,42.71,93,100,11.5
500,Klaksvik,FO,2022-04-13 04:17:45,62.2266,-6.589,43.72,87,96,18.79
501,Tigil,RU,2022-04-13 04:17:45,57.8,158.6667,24.24,91,100,8.1
502,Lodeynoye Pole,RU,2022-04-13 04:17:45,60.726,33.5531,30.27,98,76,1.14
503,Nuevo Progreso,MX,2022-04-13 04:17:46,23.1667,-97.95,77.54,70,32,5.99
504,Korla,CN,2022-04-13 04:17:46,41.7597,86.1469,63.81,16,99,8.97
505,Karratha,AU,2022-04-13 04:17:47,-20.7377,116.8463,92.16,24,1,8.48
506,Ewa Beach,US,2022-04-13 04:17:47,21.3156,-158.0072,80.55,59,75,15.01
507,Panguna,PG,2022-04-13 04:17:47,-6.3164,155.4848,78.39,74,100,2.53
508,Ahipara,NZ,2022-04-13 04:17:48,-35.1667,173.1667,67.01,70,100,13.18
509,Portland,US,2022-04-13 04:15:08,45.5234,-122.6762,39.78,92,100,9.22
510,Lodwar,KE,2022-04-13 04:17:49,3.1191,35.5973,83.1,52,78,8.57
511,Springbok,ZA,2022-04-13 04:18:49,-29.6643,17.8865,58.98,50,9,2.68
512,Garowe,SO,2022-04-13 04:18:49,8.4054,48.4845,75.42,81,13,5.23
513,Siteki,SZ,2022-04-13 04:18:50,-26.45,31.95,59.92,95,17,4.41
514,Muskegon,US,2022-04-13 04:18:50,43.3,-86.1334,64.26,62,100,11.5
515,Ponte Nova,BR,2022-04-13 04:18:51,-20.4164,-42.9086,69.28,93,91,0.58
516,Narasannapeta,IN,2022-04-13 04:18:51,18.4167,84.05,91.0,52,33,13.51
517,Nalut,LY,2022-04-13 04:18:52,30.3333,10.85,63.57,25,90,19.01
518,Fare,PF,2022-04-13 04:18:52,-16.7,-151.0167,82.33,72,4,13.76
519,Afyonkarahisar,TR,2022-04-13 04:18:53,38.75,30.6667,31.14,81,7,3.8
520,Iralaya,HN,2022-04-13 04:18:53,15.0,-83.2333,78.4,81,22,12.1
521,Humberto De Campos,BR,2022-04-13 04:18:53,-2.5983,-43.4611,75.65,95,97,4.23
522,Bathsheba,BB,2022-04-13 04:18:54,13.2167,-59.5167,79.41,78,40,16.11
523,Peniche,PT,2022-04-13 04:18:54,39.3558,-9.3811,56.1,92,9,13.2
524,San Fernando,PH,2022-04-13 04:18:55,15.0286,120.6898,91.08,48,77,5.48
525,Rincon,US,2022-04-13 04:14:58,32.296,-81.2354,68.86,88,20,8.05
526,Duku,NG,2022-04-13 04:18:55,11.2361,4.9073,79.74,65,98,5.93
527,Methven,NZ,2022-04-13 04:18:56,-43.6333,171.65,54.01,86,94,1.99
528,Porgera,PG,2022-04-13 04:18:56,-5.4667,143.2,52.5,80,77,2.21
529,Kungurtug,RU,2022-04-13 04:18:56,50.5994,97.5228,24.71,63,100,4.47
530,Tyret Pervaya,RU,2022-04-13 04:18:57,53.6703,102.3106,34.74,42,100,7.54
531,Puerto Rico,AR,2022-04-13 04:18:57,-26.796,-55.024,62.56,99,21,1.66
532,Aitape,PG,2022-04-13 04:18:57,-3.1374,142.3475,86.86,61,12,6.62
533,Safaga,EG,2022-04-13 04:18:58,26.7292,33.9365,64.74,52,0,18.75
534,Korenovsk,RU,2022-04-13 04:18:58,45.4686,39.4519,43.27,76,100,18.63
535,Vila Franca Do Campo,PT,2022-04-13 04:18:59,37.7167,-25.4333,59.41,90,100,11.68
536,Nabire,ID,2022-04-13 04:18:59,-3.3667,135.4833,85.84,70,49,5.97
537,Avera,US,2022-04-13 04:18:59,33.194,-82.5271,65.71,74,100,6.93
538,Bongued,PH,2022-04-13 04:19:00,7.1167,124.4,88.52,58,78,8.03
539,Tiznit,MA,2022-04-13 04:19:00,29.5833,-9.5,53.46,88,91,7.4
540,Pacific Grove,US,2022-04-13 04:19:01,36.6177,-121.9166,49.68,77,3,21.0
541,Nyborg,DK,2022-04-13 04:19:01,55.3127,10.7896,43.93,80,100,18.79
542,Arlit,NE,2022-04-13 04:19:02,18.7369,7.3853,81.14,9,6,4.72
543,Keti Bandar,PK,2022-04-13 04:19:02,24.1447,67.4497,82.72,69,0,16.98
544,Ryotsu,JP,2022-04-13 04:19:03,38.0833,138.4333,55.53,91,100,12.55
545,Oranjemund,NA,2022-04-13 04:19:03,-28.55,16.4333,59.2,88,5,4.12
546,Alugan,PH,2022-04-13 04:19:04,12.2188,125.4808,80.96,81,100,10.54
547,Hervey Bay,AU,2022-04-13 04:17:21,-25.2986,152.8535,77.02,72,55,5.99
548,Turtas,RU,2022-04-13 04:19:04,58.9417,69.1325,41.49,75,98,7.25
549,Tashla,RU,2022-04-13 04:19:05,51.7716,52.7427,46.33,77,19,12.73
550,Iracoubo,GF,2022-04-13 04:19:05,5.4802,-53.2011,77.4,86,77,10.92
551,Honiara,SB,2022-04-13 04:15:18,-9.4333,159.95,85.91,65,17,5.61
552,Yatou,CN,2022-04-13 04:19:06,37.15,122.3833,52.3,52,100,16.31
553,High Level,CA,2022-04-13 04:19:06,58.5169,-117.136,14.11,57,0,5.75
554,Iskateley,RU,2022-04-13 04:19:07,67.6803,53.1512,26.06,92,95,6.71
555,Bolshaya Dzhalga,RU,2022-04-13 04:20:07,45.9695,42.6966,43.38,79,98,22.77
556,Sao Jose Da Coroa Grande,BR,2022-04-13 04:20:07,-8.8978,-35.1478,77.16,85,60,3.58
557,Tjome,NO,2022-04-13 04:20:08,59.1109,10.3933,41.43,73,100,5.75
558,Ereymentau,KZ,2022-04-13 04:20:08,51.6199,73.1033,45.66,49,100,17.81
559,Yarada,IN,2022-04-13 04:20:09,17.65,83.2667,91.72,55,20,6.91
560,Sioux Lookout,CA,2022-04-13 04:19:48,50.1001,-91.917,33.87,51,100,9.22
561,Zaria,NG,2022-04-13 04:20:09,11.1113,7.7227,72.43,79,86,9.01
562,Pasni,PK,2022-04-13 04:20:10,25.2631,63.471,80.6,73,0,5.97
563,Sur,OM,2022-04-13 04:20:10,22.5667,59.5289,91.74,25,0,4.54
564,Mosetse,BW,2022-04-13 04:20:10,-20.75,26.65,66.81,62,45,7.34
565,Bethanien,NA,2022-04-13 04:20:11,-26.502,17.1583,62.31,41,1,1.66
566,Maraa,BR,2022-04-13 04:20:11,-1.8333,-65.3667,74.59,96,100,2.64
567,Atar,MR,2022-04-13 04:20:12,20.5169,-13.0499,73.49,20,28,11.03
568,Lucapa,AO,2022-04-13 04:20:12,-8.4192,20.7447,63.88,97,52,3.31
569,Carangola,BR,2022-04-13 04:20:12,-20.7331,-42.0294,68.95,96,98,2.98
570,Mayor Pablo Lagerenza,PY,2022-04-13 04:20:13,-19.9309,-60.7718,72.48,98,72,4.76
571,Oeiras,BR,2022-04-13 04:20:13,-7.0253,-42.1311,72.25,91,33,3.0
572,Fayaoue,NC,2022-04-13 04:20:14,-20.65,166.5333,78.57,72,38,3.18
573,Nortelandia,BR,2022-04-13 04:20:14,-14.4547,-56.8028,76.78,77,60,1.52
574,Husavik,IS,2022-04-13 04:20:15,66.0449,-17.3389,27.37,86,79,10.07
575,Vestmannaeyjar,IS,2022-04-13 04:20:15,63.4427,-20.2734,40.82,70,96,13.94
576,Meadow Lake,US,2022-04-13 04:20:15,34.8014,-106.5436,45.48,21,21,22.57
577,Coracora,PE,2022-04-13 04:20:16,-15.0333,-73.7833,49.87,56,1,5.79
578,Coronado,US,2022-04-13 04:19:08,32.6859,-117.1831,59.95,70,0,13.0
579,San Carlos De Bariloche,AR,2022-04-13 04:20:16,-41.1456,-71.3082,44.35,61,0,19.57
580,Rapar,IN,2022-04-13 04:20:17,23.5667,70.6333,87.8,36,0,14.14
581,Siverek,TR,2022-04-13 04:20:17,37.755,39.3167,39.45,66,0,4.47
582,Chiredzi,ZW,2022-04-13 04:20:18,-21.05,31.6667,67.15,89,8,2.75
583,Pechenga,RU,2022-04-13 04:20:18,69.5259,31.1703,14.45,93,24,5.12
584,Yenagoa,NG,2022-04-13 04:20:19,4.9247,6.2642,75.38,96,100,3.96
585,Nekhayevskiy,RU,2022-04-13 04:20:19,50.4106,41.7561,51.69,81,91,13.82
586,Okhotsk,RU,2022-04-13 04:20:19,59.3833,143.3,28.04,65,40,12.17
587,Isiro,CD,2022-04-13 04:20:20,2.7739,27.616,65.71,94,71,0.92
588,Rapid Valley,US,2022-04-13 04:18:17,44.0625,-103.1463,20.37,56,36,24.0
589,Peski,RU,2022-04-13 04:20:20,55.2163,38.7626,47.17,94,100,6.38
590,Srednekolymsk,RU,2022-04-13 04:20:21,67.45,153.6833,14.79,74,6,5.35
591,Kpandae,GH,2022-04-13 04:20:21,8.4689,-0.0113,79.18,66,100,5.7
592,General Pico,AR,2022-04-13 04:19:36,-35.6566,-63.7568,47.68,60,0,6.42
